Source_ID,SS,SSBS
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 251 80
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 251 81
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 255 22
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 255 23
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 255 24
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 255 82
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 255 83
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 255 84
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 282 25
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 282 26
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 282 27
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 282 85
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 282 86
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 282 87
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 292 28
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 292 29
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 292 30
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 292 88
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 292 89
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 292 90
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 303 31
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 303 32
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 303 33
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 303 91
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 303 92
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 303 93
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 329 34
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 329 35
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 329 36
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 329 94
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 329 95
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 329 96
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 366 37
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 366 38
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 366 39
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 366 97
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 366 98
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 366 99
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 367 100
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 367 101
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 367 102
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 367 40
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 367 41
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 367 42
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 371 103
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 371 104
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 371 105
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 371 43
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 371 44
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 371 45
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 376 106
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 376 107
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 376 108
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 376 46
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 376 47
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 376 48
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 396 118
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 396 119
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 396 120
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 396 58
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 396 59
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 396 60
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 601 109
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 601 110
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 601 111
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 601 49
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 601 50
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 601 51
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 606 115
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 606 116
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 606 117
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 606 55
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 606 56
AD1_2007__Hatfield,AD1_2007__Hatfield 1,AD1_2007__Hatfield 1 606 57
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 1 25
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 1 26
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 1 27
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 10 28
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 10 29
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 10 30
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 11 31
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 11 32
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 11 33
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 12 34
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 12 35
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 12 36
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 2 1
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 2 2
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 2 3
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 3 4
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 3 5
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 3 6
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 4 7
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 4 8
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 4 9
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 5 10
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 5 11
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 5 12
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 6 13
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 6 14
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 6 15
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 7 16
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 7 17
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 7 18
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 8 19
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 8 20
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 8 21
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 9 22
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 9 23
AD1_2007__Ockinger,AD1_2007__Ockinger 1,AD1_2007__Ockinger 1 9 24
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  1
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  10
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  11
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  12
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  13
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  14
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  15
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  16
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  17
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  18
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  19
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  2
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  20
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  21
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  22
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  23
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  24
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  25
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  26
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  27
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  28
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  29
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  3
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  30
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  31
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  32
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  33
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  34
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  35
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  36
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  37
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  38
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  39
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  4
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  40
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  5
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  6
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  7
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  8
AD1_2007__Winfree,AD1_2007__Winfree 1,AD1_2007__Winfree 1  9
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  1
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  10
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  11
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  12
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  13
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  14
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  15
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  16
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  17
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  18
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  19
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  2
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  20
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  21
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  22
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  23
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  24
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  25
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  26
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  27
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  28
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  29
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  3
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  30
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  31
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  32
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  33
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  34
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  35
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  36
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  37
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  38
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  39
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  4
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  40
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  5
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  6
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  7
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  8
AD1_2007__Winfree,AD1_2007__Winfree 2,AD1_2007__Winfree 2  9
AD1_2008__Billeter,AD1_2008__Billeter 1,AD1_2008__Billeter 1 BLTS1 1
AD1_2008__Billeter,AD1_2008__Billeter 1,AD1_2008__Billeter 1 BLTS1 10
AD1_2008__Billeter,AD1_2008__Billeter 1,AD1_2008__Billeter 1 BLTS1 11
AD1_2008__Billeter,AD1_2008__Billeter 1,AD1_2008__Billeter 1 BLTS1 12
AD1_2008__Billeter,AD1_2008__Billeter 1,AD1_2008__Billeter 1 BLTS1 13
AD1_2008__Billeter,AD1_2008__Billeter 1,AD1_2008__Billeter 1 BLTS1 14
AD1_2008__Billeter,AD1_2008__Billeter 1,AD1_2008__Billeter 1 BLTS1 15
AD1_2008__Billeter,AD1_2008__Billeter 1,AD1_2008__Billeter 1 BLTS1 16
AD1_2008__Billeter,AD1_2008__Billeter 1,AD1_2008__Billeter 1 BLTS1 2
AD1_2008__Billeter,AD1_2008__Billeter 1,AD1_2008__Billeter 1 BLTS1 3
AD1_2008__Billeter,AD1_2008__Billeter 1,AD1_2008__Billeter 1 BLTS1 4
AD1_2008__Billeter,AD1_2008__Billeter 1,AD1_2008__Billeter 1 BLTS1 5
AD1_2008__Billeter,AD1_2008__Billeter 1,AD1_2008__Billeter 1 BLTS1 6
AD1_2008__Billeter,AD1_2008__Billeter 1,AD1_2008__Billeter 1 BLTS1 7
AD1_2008__Billeter,AD1_2008__Billeter 1,AD1_2008__Billeter 1 BLTS1 8
AD1_2008__Billeter,AD1_2008__Billeter 1,AD1_2008__Billeter 1 BLTS1 9
AD1_2008__Billeter,AD1_2008__Billeter 1,AD1_2008__Billeter 1 BLTS2 18
AD1_2008__Billeter,AD1_2008__Billeter 1,AD1_2008__Billeter 1 BLTS2 19
AD1_2008__Billeter,AD1_2008__Billeter 1,AD1_2008__Billeter 1 BLTS2 20
AD1_2008__Billeter,AD1_2008__Billeter 1,AD1_2008__Billeter 1 BLTS2 21
AD1_2008__Billeter,AD1_2008__Billeter 1,AD1_2008__Billeter 1 BLTS2 22
AD1_2008__Billeter,AD1_2008__Billeter 1,AD1_2008__Billeter 1 BLTS2 24
AD1_2008__Billeter,AD1_2008__Billeter 1,AD1_2008__Billeter 1 BLTS2 25
AD1_2008__Billeter,AD1_2008__Billeter 1,AD1_2008__Billeter 1 BLTS2 26
AD1_2008__Billeter,AD1_2008__Billeter 1,AD1_2008__Billeter 1 BLTS2 30
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G1 1
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G1 10
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G1 11
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G1 12
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G1 13
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G1 14
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G1 15
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G1 16
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G1 2
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G1 3
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G1 4
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G1 5
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G1 6
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G1 7
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G1 8
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G1 9
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G2 17
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G2 18
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G3 33
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G3 34
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G3 35
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G3 36
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G3 37
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G3 38
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G3 39
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G3 40
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G3 41
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G3 42
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G3 43
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G3 44
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G3 45
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G3 46
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G3 47
AD1_2008__Billeter,AD1_2008__Billeter 10,AD1_2008__Billeter 10 G3 48
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N2 17
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N2 18
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N2 19
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N2 20
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N2 21
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N2 22
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N2 23
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N2 24
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N2 26
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N2 27
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N2 28
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N2 30
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N2 31
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N2 32
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N3 33
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N3 34
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N3 35
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N3 36
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N3 37
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N3 38
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N3 39
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N3 40
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N3 41
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N3 42
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N3 43
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N3 44
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N3 45
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N3 46
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N3 47
AD1_2008__Billeter,AD1_2008__Billeter 12,AD1_2008__Billeter 12 N3 48
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 1
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 10
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 11
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 12
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 120
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 13
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 14
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 15
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 16
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 2
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 3
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 4
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 49
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 5
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 50
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 51
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 52
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 53
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 54
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 55
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 56
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 57
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 58
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 59
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 6
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 60
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 61
AD1_2008__Billeter,AD1_2008__Billeter 14,AD1_2008__Billeter 14 SLTS1 62
